assay,num_ground_truth_mutants,raw_ground_truth_rows,invalid_ground_truth_score_rows,invalid_ground_truth_mutant_rows,duplicate_ground_truth_mutants_collapsed,num_predictions,num_selected,num_unique_legal_selected,num_illegal_predictions,num_duplicate_predictions,illegal_predictions_within_budget,duplicate_predictions_within_budget,spearman,NDCG,NMS@5,Recall@5
MEGASCALE_processed_dataset2_3_2AMI.pdb_protein_stability|T3_anchor_successor_ranking|0001,38,38,0,0,0,38,5,5,0,0,0,0,0.4546449283291388,0.874124904377795,0.8575465361519246,0.4
MEGASCALE_processed_dataset2_3_2D1U.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,0.73859649122807,0.9495529349816332,1.0,0.8
MEGASCALE_processed_dataset2_3_2JN4.pdb_protein_stability|T3_anchor_successor_ranking|0001,38,38,0,0,0,38,5,5,0,0,0,0,-0.13010176168070903,0.9043943117974254,0.8662696086009044,0.2
MEGASCALE_processed_dataset2_3_2JT1.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,0.05438596491228069,0.9606968271877949,0.9437895987161184,0.4
MEGASCALE_processed_dataset2_3_2K52.pdb_protein_stability|T3_anchor_successor_ranking|0001,73,73,0,0,0,73,5,5,0,0,0,0,0.32111563618412936,0.926615337510049,0.7092587324517902,0.4
MEGASCALE_processed_dataset2_3_2K5N.pdb_protein_stability|T3_anchor_successor_ranking|0001,36,36,0,0,0,36,5,5,0,0,0,0,-0.16396396396396395,0.7012085215824173,0.5584512685307692,0.0
MEGASCALE_processed_dataset2_3_2KCM.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,0.25438596491228066,0.9203440145739615,1.0,0.4
MEGASCALE_processed_dataset2_3_2KT8.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,0.7877192982456139,0.9901097155767397,1.0,0.8
MEGASCALE_processed_dataset2_3_2KVS.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,-0.017543859649122803,0.8403298051172674,0.9646990992411861,0.6
MEGASCALE_processed_dataset2_3_2KXD.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,0.7122807017543858,0.9674178958946758,1.0,0.6
MEGASCALE_processed_dataset2_3_2LSS.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,0.4771929824561403,0.9890118451537085,1.0,0.8
MEGASCALE_processed_dataset2_3_2LXK.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,-0.19999999999999996,0.8034605074491613,0.7105086695686396,0.2
MEGASCALE_processed_dataset2_3_2M0X.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,0.8526315789473683,0.9759770172599244,1.0,0.8
MEGASCALE_processed_dataset2_3_2M0Y.pdb_protein_stability|T3_anchor_successor_ranking|0001,38,38,0,0,0,38,5,5,0,0,0,0,0.00776890250574461,0.6520492418820957,0.5478088702949517,0.2
MEGASCALE_processed_dataset2_3_2M2J.pdb_protein_stability|T3_anchor_successor_ranking|0001,38,38,0,0,0,38,5,5,0,0,0,0,-0.12025385709596234,0.8636093420217271,0.627697304210883,0.0
MEGASCALE_processed_dataset2_3_2M8U.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,-0.5719298245614034,0.7294925886798722,0.5011009221309051,0.0
MEGASCALE_processed_dataset2_3_2MA4.pdb_protein_stability|T3_anchor_successor_ranking|0001,38,38,0,0,0,38,5,5,0,0,0,0,0.036656089287668225,0.8220525902088449,0.6677668997431382,0.0
MEGASCALE_processed_dataset2_3_2O2W.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,-0.04912280701754385,0.960809564831375,0.9919099896927671,0.4
MEGASCALE_processed_dataset2_3_2PFU.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,0.6491228070175438,0.8606721842513757,1.0,0.4
MEGASCALE_processed_dataset2_3_2ROT.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,0.5385964912280701,0.9785211769279991,1.0,0.6
MEGASCALE_processed_dataset2_3_2RRT.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,0.46666666666666656,0.9321368012794412,0.9946911639137631,0.6
MEGASCALE_processed_dataset2_3_2RU9.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,-0.035087719298245605,0.6877037955185921,0.7243240013128722,0.4
MEGASCALE_processed_dataset2_3_3DKM.pdb_protein_stability|T3_anchor_successor_ranking|0001,56,56,0,0,0,56,5,5,0,0,0,0,0.07190704032809296,0.8546798499110644,0.7091251582726404,0.0
MEGASCALE_processed_dataset2_3_3L1X.pdb_protein_stability|T3_anchor_successor_ranking|0001,38,38,0,0,0,38,5,5,0,0,0,0,0.5290513185250026,0.8761491240923261,0.6400969853219896,0.2
MEGASCALE_processed_dataset2_3_3ZGK.pdb_protein_stability|T3_anchor_successor_ranking|0001,19,19,0,0,0,19,5,5,0,0,0,0,0.4771929824561403,0.8924550160185355,0.9186863222815124,0.6
PROTEINGYM_A4_HUMAN_Seuma_2022|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.19530753075307533,0.903393024658498,0.6513693375794454,0.0
PROTEINGYM_CAPSD_AAV2S_Sinai_2021|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.39607560756075616,0.87481418543538,0.908892371470915,0.2
PROTEINGYM_D7PM05_CLYGR_Somermeyer_2022|T3_anchor_successor_ranking|0001,31,31,0,0,0,31,5,5,0,0,0,0,-0.26704318429248564,0.7950223671809923,0.8253969087111594,0.0
PROTEINGYM_DLG4_HUMAN_Faure_2021|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.28031203120312037,0.934921821169992,0.8388777181581641,0.0
PROTEINGYM_GCN4_YEAST_Staller_2018|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,-0.11043504350435046,0.8176161369329745,0.4669618482431947,0.0
PROTEINGYM_GFP_AEQVI_Sarkisyan_2016|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.34621062106210626,0.9013673061865286,0.8859740660891412,0.0
PROTEINGYM_GRB2_HUMAN_Faure_2021|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.6436603660366038,0.954950586280556,0.8297949447888693,0.0
PROTEINGYM_HIS7_YEAST_Pokusaeva_2019|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.3359220318463374,0.955399896162047,0.7763642072900054,0.0
PROTEINGYM_PABP_YEAST_Melamed_2013|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.47909534682287896,0.889796089455379,0.5186922251773792,0.0
PROTEINGYM_PHOT_CHLRE_Chen_2023|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.5587158715871589,0.9661406398889113,1.0,0.4
PROTEINGYM_Q6WV12_9MAXI_Somermeyer_2022|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,-0.10461477532232903,0.7621568232331047,0.24184958844628224,0.0
PROTEINGYM_Q8WTC7_9CNID_Somermeyer_2022|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.17860186018601865,0.8880868526665262,0.8022823132900625,0.0
PROTEINGYM_RASK_HUMAN_Weng_2022_abundance|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.40489648964896496,0.8651978795856254,0.5612871547460614,0.0
PROTEINGYM_RASK_HUMAN_Weng_2022_binding-DARPin_K55|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.33569756975697573,0.9178307414858501,0.7632634749633824,0.2
PROTEINGYM_SPG1_STRSG_Olson_2014|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.3683220309737589,0.9733572647896095,1.0,0.4
PROTEINGYM_YAP1_HUMAN_Araya_2012|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.30372637263726376,0.7509553513772225,0.30523417539045006,0.0
TARGET_DMS_TrpB_FLIP2_active_site_by_position|T3_anchor_successor_ranking|0001,100,100,0,0,0,100,5,5,0,0,0,0,0.17665766576657668,0.8627292066576789,1.0,0.4
